row_id,series_id,year_month,step,p10,p25,p50,p75,p90,target
88_274,88,274,4,0.0,0.05997111275792122,1.7307021617889404,2.885430335998535,3.0933678150177,5.0
88_275,88,275,5,0.0,0.04409526288509369,1.0473332405090332,2.070136785507202,3.0702552795410156,4.0
88_276,88,276,6,0.0,0.05045818164944649,1.0392532348632812,2.0365235805511475,3.043778657913208,3.0
92_265,92,265,1,0.0,0.006905488204210997,0.9765154719352722,1.019673228263855,1.987526297569275,2.0
92_266,92,266,2,0.0,0.004389268346130848,0.9745423197746277,1.0267486572265625,1.9950896501541138,2.0
92_267,92,267,3,0.0,0.022899270057678223,1.0016124248504639,1.9462529420852661,2.0126070976257324,-1.1920928244535389e-07
92_268,92,268,4,0.0,0.03811041638255119,1.0064948797225952,1.9626868963241577,2.019078493118286,2.0
92_269,92,269,5,0.007197561673820019,0.05880292132496834,1.007185459136963,1.9639784097671509,2.0185225009918213,-1.1920928244535389e-07
92_270,92,270,6,0.0025354863610118628,0.9618252515792847,1.002233862876892,1.956385612487793,2.017193078994751,1.0
93_272,93,272,1,11.984842300415039,16.928861618041992,22.989076614379883,29.46768569946289,35.25129699707031,27.999998092651367
93_273,93,273,2,12.301298141479492,17.099267959594727,23.0646915435791,29.48324966430664,35.254608154296875,24.999998092651367
93_274,93,274,3,11.959357261657715,16.838943481445312,22.815702438354492,29.181659698486328,34.93935012817383,31.0
93_275,93,275,4,9.085617065429688,13.840807914733887,19.56399154663086,25.974472045898438,32.214149475097656,22.0
93_276,93,276,5,12.056532859802246,16.937089920043945,22.964107513427734,29.39695930480957,35.14641571044922,1.0
93_277,93,277,6,12.61915397644043,17.54976463317871,23.481725692749023,29.727331161499023,35.35813522338867,-1.1920928244535389e-07
105_269,105,269,1,0.3409070074558258,2.715226888656616,4.225613594055176,7.219283580780029,10.147908210754395,7.0
105_270,105,270,2,0.1211048886179924,1.4649555683135986,4.176526069641113,7.687112808227539,11.459165573120117,2.0
105_271,105,271,3,0.1504841446876526,1.6240007877349854,4.213684558868408,7.774453639984131,11.492170333862305,2.0
105_272,105,272,4,0.18210464715957642,1.678852915763855,4.200305461883545,7.627420902252197,11.375861167907715,1.0
105_273,105,273,5,0.11682756245136261,1.4455851316452026,4.160171985626221,7.5708088874816895,11.356411933898926,4.0
105_274,105,274,6,0.3342561423778534,2.690058946609497,4.289505958557129,7.058008193969727,9.788453102111816,12.000001907348633
115_267,115,267,1,1.0034183263778687,2.0522279739379883,3.9490463733673096,5.952891826629639,7.104081153869629,2.0
115_268,115,268,2,0.9573470950126648,2.018456220626831,3.870006799697876,5.88150691986084,7.061997413635254,-1.1920928244535389e-07
115_269,115,269,3,0.9377710819244385,1.9922586679458618,3.9092278480529785,5.825894832611084,7.068984508514404,5.0
115_270,115,270,4,0.9561996459960938,1.978529453277588,3.54953932762146,4.60178279876709,6.987692356109619,2.0
115_271,115,271,5,1.0067821741104126,2.171980857849121,4.043167591094971,6.305532932281494,7.3206329345703125,4.0
115_272,115,272,6,0.8711848855018616,1.9398924112319946,3.058025360107422,5.6824140548706055,6.9646148681640625,4.0
124_270,124,270,1,20.304914474487305,23.776588439941406,27.666595458984375,31.529722213745117,35.374019622802734,27.999998092651367
124_271,124,271,2,21.67431640625,25.263338088989258,29.267719268798828,33.46244812011719,37.45998764038086,37.0
124_272,124,272,3,20.77029800415039,24.26834487915039,28.297887802124023,32.523216247558594,36.61237335205078,30.0000057220459
124_273,124,273,4,19.639209747314453,23.185775756835938,27.250696182250977,31.322032928466797,35.34720993041992,27.999998092651367
124_274,124,274,5,19.040618896484375,22.674009323120117,26.923542022705078,31.215957641601562,35.52399826049805,27.999998092651367
124_275,124,275,6,20.347396850585938,23.833959579467773,27.7855167388916,31.852773666381836,35.836097717285156,24.000001907348636
125_271,125,271,1,0.9570095539093018,1.0007294416427612,1.876643419265747,2.9281604290008545,3.895846128463745,3.0
125_272,125,272,2,0.9210195541381836,0.9935568571090698,1.8908674716949463,2.9968724250793457,3.919513702392578,2.0
125_273,125,273,3,0.5307156443595886,0.988720715045929,1.8663380146026611,2.9494504928588867,3.952713966369629,3.0
125_274,125,274,4,0.34110549092292786,0.9821826219558716,1.8718221187591553,2.97245717048645,3.9928524494171143,2.0
125_275,125,275,5,0.2903381288051605,0.9770435094833374,1.8659812211990356,2.9716074466705322,3.9818778038024902,2.0
125_276,125,276,6,0.24270190298557281,0.9758689999580383,1.8517065048217773,2.953028440475464,3.9456794261932373,2.0
129_266,129,266,1,2.4468624591827393,4.933760166168213,7.664767265319824,10.745595932006836,13.828693389892578,12.000001907348633
129_267,129,267,2,2.128272294998169,4.6205668449401855,7.288145065307617,10.349054336547852,13.430788040161133,12.000001907348633
129_268,129,268,3,2.2317535877227783,4.699840068817139,7.368016242980957,10.421924591064453,13.449006080627441,11.0
129_269,129,269,4,2.205282211303711,4.711180210113525,7.3451457023620605,10.438187599182129,13.479787826538086,7.0
129_270,129,270,5,2.7900500297546387,5.286589622497559,8.083470344543457,11.297515869140625,14.322982788085938,5.0
129_271,129,271,6,2.00071382522583,4.450592041015625,7.120667457580566,10.18936824798584,13.272549629211426,6.000000476837158
158_269,158,269,1,0.9428832530975342,1.9742918014526367,2.9628615379333496,3.903749704360962,4.757531642913818,4.0
158_270,158,270,2,0.9529265761375427,1.9745781421661377,2.9949228763580322,3.981870651245117,5.143385887145996,3.0
158_271,158,271,3,0.18717721104621887,1.9510486125946045,2.925021171569824,3.5638182163238525,4.5038042068481445,4.0
158_272,158,272,4,0.10033590346574783,1.9391423463821411,2.9055333137512207,3.8795430660247803,4.670590877532959,3.0
158_273,158,273,5,0.6738377809524536,1.9624395370483398,2.9725282192230225,3.9351048469543457,5.037258148193359,1.0
158_274,158,274,6,0.037245649844408035,1.3149495124816895,2.0182926654815674,3.036900520324707,4.071991443634033,4.0
175_272,175,272,1,1.5869516134262085,3.0923476219177246,4.777579307556152,7.388204574584961,10.336416244506836,5.0
175_273,175,273,2,1.4906524419784546,3.0386741161346436,5.045485496520996,7.8351006507873535,10.455109596252441,4.0
175_274,175,274,3,1.2651339769363403,2.7609996795654297,4.341153621673584,6.651686191558838,9.27212905883789,8.0
175_275,175,275,4,1.4898464679718018,3.01511549949646,4.507315158843994,7.037529468536377,9.796957015991211,3.0
175_276,175,276,5,1.7064374685287476,3.2223916053771973,5.622012138366699,8.597119331359863,11.243629455566406,5.0
175_277,175,277,6,1.2695326805114746,2.72544527053833,4.323029518127441,6.69385290145874,9.307989120483398,1.0
184_271,184,271,1,0.9361494779586792,1.0679700374603271,2.9727494716644287,4.022132873535156,5.608370304107666,3.0
184_272,184,272,2,0.9324774742126465,1.0774116516113281,2.9816272258758545,4.041495323181152,5.886430263519287,2.0
184_273,184,273,3,0.5580989122390747,1.0356104373931885,2.924377679824829,3.9806597232818604,5.234520435333252,-1.1920928244535389e-07
184_274,184,274,4,0.1444394588470459,1.0189331769943237,2.1123478412628174,3.973687171936035,5.14136266708374,2.0
184_275,184,275,5,0.12842001020908356,1.0183312892913818,2.9050800800323486,3.9862353801727295,5.211580276489258,7.0
184_276,184,276,6,0.31558510661125183,1.0304360389709473,2.932222366333008,4.01025915145874,5.298772811889648,3.0
186_270,186,270,1,4.736605644226074,5.344331741333008,7.144588947296143,9.74649715423584,12.788688659667969,7.0
186_271,186,271,2,4.752034664154053,5.2715983390808105,7.065402030944824,9.573405265808105,12.42061996459961,10.000000953674316
186_272,186,272,3,4.732667446136475,5.360385417938232,7.110805034637451,9.69947338104248,12.722689628601074,5.0
186_273,186,273,4,4.780663013458252,5.521666526794434,7.152864456176758,9.821207046508789,12.91985034942627,3.0
186_274,186,274,5,4.635251998901367,5.304798126220703,7.156858444213867,9.833088874816895,13.09122085571289,3.0
186_275,186,275,6,4.673529624938965,5.2763752937316895,7.070065021514893,9.572555541992188,12.459009170532227,6.000000476837158
204_268,204,268,1,1.377829909324646,2.4599974155426025,3.9824318885803223,5.793162822723389,6.9239821434021,1.0
204_269,204,269,2,1.2080578804016113,2.0901622772216797,3.9210898876190186,5.02634859085083,6.170100688934326,-1.1920928244535389e-07
204_270,204,270,3,0.994287371635437,2.0468194484710693,3.0886266231536865,4.952375411987305,6.078229904174805,6.000000476837158
204_271,204,271,4,1.1938786506652832,2.1047732830047607,3.859100103378296,5.000422477722168,6.181017875671387,6.000000476837158
204_272,204,272,5,0.8876489400863647,2.025871515274048,3.0726988315582275,4.9441375732421875,6.054059028625488,2.0
204_273,204,273,6,1.2809772491455078,2.1172821521759033,3.9463050365448,5.0518670082092285,6.17987585067749,3.0
206_265,206,265,1,2.484940767288208,5.101247310638428,11.100205421447754,17.02277183532715,19.49674415588379,2.0
206_266,206,266,2,1.7086118459701538,4.345870494842529,10.288256645202637,16.839540481567383,19.591827392578125,1.0
206_267,206,267,3,1.38214111328125,4.102389812469482,10.390068054199219,16.939456939697266,19.825353622436523,9.0
206_268,206,268,4,0.8543503284454346,3.419525146484375,9.0228910446167,16.5264835357666,19.578798294067383,29.000001907348636
206_269,206,269,5,0.6011967062950134,3.118865966796875,8.342673301696777,16.334545135498047,19.57331085205078,1.0
206_270,206,270,6,0.8717514872550964,3.4996910095214844,9.242063522338867,16.70232391357422,19.643064498901367,2.0
209_269,209,269,1,4.212100505828857,5.956198215484619,7.980676174163818,9.643950462341309,11.035682678222656,10.000000953674316
209_270,209,270,2,3.451920986175537,5.324986457824707,7.940145015716553,9.898048400878906,11.32230281829834,8.0
209_271,209,271,3,4.36897611618042,6.241261959075928,7.998274803161621,9.53198528289795,10.991172790527344,6.000000476837158
209_272,209,272,4,3.952979326248169,5.829385757446289,7.976968765258789,9.828598022460938,11.146000862121582,12.000001907348633
209_273,209,273,5,4.332484245300293,6.237360000610352,7.9923481941223145,9.684202194213867,11.029801368713379,7.0
209_274,209,274,6,3.5780539512634277,5.481137275695801,7.9514546394348145,9.885100364685059,11.235346794128418,12.999998092651367
214_270,214,270,1,1.2218637466430664,2.4113104343414307,4.485518932342529,7.819218635559082,10.673303604125977,4.0
214_271,214,271,2,1.1584782600402832,2.3294332027435303,4.498387336730957,8.07105827331543,10.789532661437988,1.0
214_272,214,272,3,1.0463101863861084,2.132622718811035,4.235714435577393,7.7056660652160645,10.614787101745605,3.0
214_273,214,273,4,1.4743316173553467,2.6872332096099854,4.605829238891602,7.653935432434082,10.61418342590332,7.0
214_274,214,274,5,1.6335965394973755,2.9648540019989014,5.19861364364624,8.80521011352539,11.124336242675781,2.0
214_275,214,275,6,1.094581961631775,2.1361396312713623,4.181455135345459,7.593876838684082,10.584948539733887,7.0
215_268,215,268,1,1.495561122894287,5.168554306030273,10.8460111618042,18.132905960083008,25.92137336730957,19.0
215_269,215,269,2,0.3146548271179199,3.464005947113037,8.493217468261719,15.476372718811035,23.307113647460938,3.0
215_270,215,270,3,0.6578840017318726,4.1953840255737305,9.75876522064209,17.244585037231445,25.309364318847656,9.0
215_271,215,271,4,0.45160698890686035,3.6732170581817627,8.783576011657715,15.846845626831055,23.689245223999023,11.0
215_272,215,272,5,0.8739660978317261,4.388222694396973,9.985438346862793,17.447696685791016,25.669708251953125,14.000000953674316
215_273,215,273,6,1.6077136993408203,5.566077709197998,11.753982543945312,19.874189376831055,28.50990104675293,17.0
233_267,233,267,1,0.0,0.972184956073761,1.0096803903579712,1.9896361827850342,2.981058359146118,1.0
233_268,233,268,2,0.0005649823579005897,0.976719081401825,1.0208549499511719,2.032662868499756,3.0258853435516357,-1.1920928244535389e-07
233_269,233,269,3,0.0028173094615340233,0.9781591296195984,1.0201969146728516,2.0311949253082275,3.0276379585266113,-1.1920928244535389e-07
233_270,233,270,4,0.0,0.9698298573493958,1.0039254426956177,1.9801963567733765,2.9780282974243164,4.0
233_271,233,271,5,0.00081383076030761,0.9759290218353271,1.0138829946517944,2.009868860244751,3.0042037963867188,-1.1920928244535389e-07
233_272,233,272,6,0.0033395292703062296,0.9813256859779358,1.026313066482544,2.0498201847076416,3.034029006958008,-1.1920928244535389e-07
257_269,257,269,1,1.259987711906433,2.989582061767578,4.441558361053467,6.4453630447387695,8.45639419555664,2.0
257_270,257,270,2,2.2140746116638184,4.02504301071167,6.1818318367004395,8.318901062011719,10.318167686462402,4.0
257_271,257,271,3,1.850417971611023,3.213005542755127,4.809804916381836,6.306468486785889,7.757692337036133,5.0
257_272,257,272,4,1.188763976097107,2.9222493171691895,4.121702194213867,5.703310012817383,7.260879039764404,3.0
257_273,257,273,5,1.3868684768676758,3.0803768634796143,4.826111793518066,6.513820171356201,8.000336647033691,3.0
257_274,257,274,6,0.0,0.888827919960022,2.249424457550049,3.896973133087158,5.4931135177612305,5.0
275_270,275,270,1,1.982145071029663,2.9888551235198975,4.004072666168213,5.010761737823486,6.108203411102295,5.0
275_271,275,271,2,1.9101256132125854,2.888544797897339,3.5769870281219482,4.860616207122803,5.80630350112915,3.0
275_272,275,272,3,1.526388168334961,2.0846469402313232,3.067243814468384,4.877326488494873,5.835439205169678,3.0
275_273,275,273,4,1.1552891731262207,2.058169364929199,3.0236775875091553,4.031555652618408,5.093353271484375,8.0
275_274,275,274,5,0.6960998177528381,1.939300298690796,2.958300828933716,3.9927845001220703,5.025694847106934,3.0
275_275,275,275,6,0.09633832424879074,1.1659562587738037,2.0783467292785645,3.931201457977295,4.961582660675049,5.0
285_270,285,270,1,0.0,0.0,0.9635527729988098,1.027262806892395,2.0445289611816406,-1.1920928244535389e-07
285_271,285,271,2,0.0,0.0002479075046721846,0.9636163115501404,1.9577081203460693,2.0732839107513428,3.0
285_272,285,272,3,0.0,0.0025159793440252542,0.985037624835968,1.9098368883132935,2.0966267585754395,1.0
285_273,285,273,4,0.0,8.630013326182961e-07,0.04445982724428177,1.9258230924606323,2.045795202255249,2.0
285_274,285,274,5,0.0,0.0035815159790217876,0.9787559509277344,1.9652128219604492,2.1726067066192627,-1.1920928244535389e-07
285_275,285,275,6,0.0,0.0038439948111772537,0.9917577505111694,1.8695428371429443,2.233954668045044,1.0
287_272,287,272,1,0.0,0.7476392388343811,2.0334928035736084,4.051154136657715,6.004124164581299,5.0
287_273,287,273,2,0.02689431980252266,1.0889984369277954,2.9817614555358887,5.381712913513184,6.523868083953857,3.0
287_274,287,274,3,0.09873800724744797,1.150808334350586,3.0029540061950684,5.536725997924805,6.486963272094727,12.000001907348633
287_275,287,275,4,0.0,0.7421535849571228,2.025517225265503,3.7433652877807617,5.863407611846924,3.0
287_276,287,276,5,0.085347481071949,1.1844607591629028,2.989285469055176,4.569491863250732,6.219708442687988,5.0
287_277,287,277,6,0.05397386848926544,1.0301705598831177,2.0427725315093994,4.219350814819336,6.112002372741699,-1.1920928244535389e-07
316_265,316,265,1,10.150579452514648,14.11472225189209,18.611608505249023,23.375442504882812,27.955690383911133,12.999998092651367
316_266,316,266,2,10.689963340759277,14.563958168029785,18.906835556030273,23.804813385009766,28.242673873901367,10.000000953674316
316_267,316,267,3,10.819458961486816,14.611039161682129,18.897558212280273,23.756256103515625,28.168827056884766,10.000000953674316
316_268,316,268,4,11.310467720031738,15.263166427612305,19.594951629638672,24.4481143951416,28.55785369873047,19.0
316_269,316,269,5,10.324262619018555,14.157159805297852,18.689716339111328,23.48468780517578,28.059207916259766,16.0
316_270,316,270,6,10.398624420166016,14.544106483459473,19.068744659423828,24.006338119506836,28.430400848388672,18.0
345_271,345,271,1,0.031815700232982635,0.9911971688270569,2.024094820022583,3.80781626701355,5.347163200378418,3.0
345_272,345,272,2,0.06395308673381805,1.0069867372512817,2.052313804626465,4.050117492675781,5.508968353271484,3.0
345_273,345,273,3,0.03421991318464279,0.9848940968513489,1.997571349143982,3.152251958847046,5.229087829589844,1.0
345_274,345,274,4,0.029589923098683357,0.9762573838233948,1.9803258180618286,3.0673673152923584,5.231415748596191,-1.1920928244535389e-07
345_275,345,275,5,0.04062401503324509,0.9892971515655518,2.007805585861206,3.3584096431732178,5.343656539916992,-1.1920928244535389e-07
345_276,345,276,6,0.02509768307209015,0.9818962216377258,2.01717209815979,3.7268645763397217,5.309812545776367,2.0
371_272,371,272,1,0.0,1.375067114830017,3.0073084831237793,4.8298163414001465,6.467663764953613,3.0
371_273,371,273,2,0.0,1.046426773071289,2.8191721439361572,4.218257427215576,6.083320140838623,3.0
371_274,371,274,3,0.0,0.9882594347000122,2.7331018447875977,4.196774482727051,6.083561897277832,1.0
371_275,371,275,4,0.0,1.1404945850372314,2.9384605884552,4.5773797035217285,6.292898178100586,4.0
371_276,371,276,5,0.21935978531837463,1.8050450086593628,3.2963826656341553,5.135085582733154,7.028927326202393,-1.1920928244535389e-07
371_277,371,277,6,0.0,0.9717137813568115,2.7079825401306152,4.1886372566223145,6.049787998199463,-1.1920928244535389e-07
391_272,391,272,1,0.6695505976676941,2.814359188079834,5.52143669128418,8.375720977783203,11.088309288024902,7.0
391_273,391,273,2,0.7491514682769775,2.9237372875213623,5.6312127113342285,8.463985443115234,11.140898704528809,2.0
391_274,391,274,3,1.170096755027771,3.4385530948638916,6.1617431640625,8.960517883300781,11.60128116607666,9.0
391_275,391,275,4,1.659890055656433,4.053166389465332,6.807163715362549,9.644909858703613,12.272907257080078,6.000000476837158
391_276,391,276,5,1.3973747491836548,3.790526866912842,6.599305152893066,9.475638389587402,12.159839630126953,11.0
391_277,391,277,6,1.0490413904190063,3.305340528488159,6.0326337814331055,8.830656051635742,11.494997024536133,4.0
402_267,402,267,1,0.0,0.1045355498790741,1.0464378595352173,2.984063148498535,6.9694037437438965,1.0
402_268,402,268,2,0.0,0.09227752685546875,1.0393130779266357,2.963386058807373,7.043398857116699,2.0
402_269,402,269,3,0.0,0.08972138166427612,1.0407685041427612,2.9691598415374756,7.153469562530518,-1.1920928244535389e-07
402_270,402,270,4,0.0,0.09073081612586975,1.0498801469802856,3.0008769035339355,7.454036712646484,4.0
402_271,402,271,5,0.0,0.07002664357423782,1.0292466878890991,2.9582254886627197,7.503387451171875,1.0
402_272,402,272,6,0.0,0.0854811817407608,1.040818452835083,2.986428737640381,7.3250226974487305,-1.1920928244535389e-07
404_272,404,272,1,0.0,0.013408666476607323,0.9680038094520569,2.195856809616089,4.137415409088135,1.0
404_273,404,273,2,0.05783072113990784,0.9948946237564087,2.03381085395813,4.4066162109375,5.713181972503662,5.0
404_274,404,274,3,0.0,0.007993264123797417,0.9320423603057861,1.907105565071106,4.058202743530273,4.0
404_275,404,275,4,0.0,0.016348738223314285,0.994085431098938,2.0232062339782715,4.128361225128174,3.0
404_276,404,276,5,0.0,0.008982867002487183,0.06829198449850082,1.965428113937378,4.092844009399414,-1.1920928244535389e-07
404_277,404,277,6,0.051060087978839874,1.008879542350769,3.0467982292175293,4.49547004699707,5.434430122375488,4.0
405_265,405,265,1,0.056756194680929184,0.998120903968811,1.9911092519760132,2.99125075340271,4.085946083068848,2.0
405_266,405,266,2,0.059366367757320404,1.0003316402435303,1.9997859001159668,2.9922592639923096,4.035210609436035,-1.1920928244535389e-07
405_267,405,267,3,0.049384310841560364,1.0023276805877686,2.021313190460205,3.03558611869812,4.083682537078857,2.0
405_268,405,268,4,0.05184660106897354,0.9881483912467957,1.9903204441070557,3.002748727798462,4.095879077911377,-1.1920928244535389e-07
405_269,405,269,5,0.00017577753169462085,0.9602636694908142,1.9895559549331665,3.0019583702087402,4.017122268676758,-1.1920928244535389e-07
405_270,405,270,6,0.0,0.8994561433792114,1.9809130430221558,2.9815759658813477,4.006049156188965,2.0
415_272,415,272,1,0.0,0.012416532263159752,0.9941356182098389,1.0075370073318481,1.9181071519851685,1.0
415_273,415,273,2,0.0,0.013125060126185417,0.9944121837615967,1.007317304611206,1.9243048429489136,2.0
415_274,415,274,3,0.0,0.009520355612039566,0.9920099973678589,1.0100109577178955,1.9327424764633179,-1.1920928244535389e-07
415_275,415,275,4,0.0,0.00765928253531456,0.9886236190795898,1.0087552070617676,1.9358488321304321,-1.1920928244535389e-07
415_276,415,276,5,0.0,0.0102722542360425,0.992892324924469,1.0106278657913208,1.94638192653656,2.0
415_277,415,277,6,0.0,0.0062361531890928745,0.9860307574272156,1.0086523294448853,1.9378567934036255,-1.1920928244535389e-07
418_267,418,267,1,0.736334502696991,2.0679562091827393,3.963996410369873,6.760100841522217,10.117629051208496,7.0
418_268,418,268,2,0.5369420647621155,1.9972524642944336,4.010794162750244,6.979833602905273,10.766168594360352,12.999998092651367
418_269,418,269,3,0.37673112750053406,1.9334499835968018,4.02473783493042,7.08006477355957,11.291239738464355,3.0
418_270,418,270,4,0.6974746584892273,2.247288942337036,4.656095504760742,7.997386932373047,13.172484397888184,1.0
418_271,418,271,5,0.18482887744903564,1.7937119007110596,3.9168355464935303,7.071762561798096,11.626302719116211,7.0
418_272,418,272,6,0.34902527928352356,1.8128306865692139,3.820052146911621,6.9116363525390625,11.243242263793945,7.0
422_266,422,266,1,0.0,0.017818383872509003,0.9959019422531128,1.0188082456588745,2.3091533184051514,-1.1920928244535389e-07
422_267,422,267,2,0.0,0.0,0.0020110986661165953,0.007831128314137459,0.9707327485084534,2.0
422_268,422,268,3,0.0,0.00943277683109045,0.9908158779144287,1.0177130699157715,2.020984411239624,1.0
422_269,422,269,4,0.0,0.015791762620210648,0.9950511455535889,1.0160692930221558,2.1232080459594727,3.0
422_270,422,270,5,0.0,0.0,0.002586483024060726,0.009433281607925892,0.9742887020111084,3.0
422_271,422,271,6,0.0,0.03677145764231682,0.9970535039901733,1.0314555168151855,2.0512664318084717,-1.1920928244535389e-07
428_267,428,267,1,0.0,0.0,0.0027242579963058233,0.0111643485724926,0.04110872000455856,-1.1920928244535389e-07
428_268,428,268,2,0.0,0.0,0.003086400218307972,0.014001131057739258,0.7032378911972046,-1.1920928244535389e-07
428_269,428,269,3,0.0,0.0,0.004082441795617342,0.025099029764533043,1.2945431470870972,-1.1920928244535389e-07
428_270,428,270,4,0.0,0.0,0.013480412773787975,0.95140141248703,2.4701013565063477,-1.1920928244535389e-07
428_271,428,271,5,0.0,0.0,0.009411481209099293,0.36586716771125793,2.08862042427063,-1.1920928244535389e-07
