row_id,series_id,year_month,step,p10,p25,p50,p75,p90,target
0_2025-05,0,2025-05,2,5903718.0,6084863.5,6351561.0,6794457.5,7027004.5,6495899.0
0_2025-06,0,2025-06,3,5722069.0,5870929.0,6167779.0,6597603.0,6802036.5,6238341.0
0_2025-07,0,2025-07,4,5794087.0,5957221.0,6261963.0,6656467.5,6865821.5,6719252.5
0_2025-08,0,2025-08,5,5925078.0,6053238.5,6327245.0,6695904.0,6903903.5,6162875.5
0_2025-09,0,2025-09,6,5902783.5,6014380.0,6329659.0,6773231.0,7054204.5,6469950.5
0_2025-05,0,2025-05,1,5826963.5,5995824.5,6271997.5,6716984.0,6931738.0,6495899.0
0_2025-06,0,2025-06,2,5696701.0,5848163.0,6138696.5,6576439.5,6778193.5,6238341.0
0_2025-07,0,2025-07,3,5789000.0,5957681.0,6250537.0,6655985.0,6867013.0,6719252.5
0_2025-08,0,2025-08,4,5926384.0,6060840.0,6323396.0,6701391.5,6915244.0,6162875.5
0_2025-09,0,2025-09,5,5910151.0,6027742.0,6334296.5,6786369.0,7076082.0,6469950.5
0_2025-10,0,2025-10,6,5979111.0,6097108.5,6383131.0,6803671.5,7016437.5,6665093.5
0_2025-06,0,2025-06,1,5640167.0,5794744.0,6100889.0,6530061.0,6726010.0,6238341.0
0_2025-07,0,2025-07,2,5791391.0,5973919.0,6263384.0,6673005.5,6885854.0,6719252.5
0_2025-08,0,2025-08,3,5949148.0,6097358.5,6348835.5,6735754.0,6952267.5,6162875.5
0_2025-09,0,2025-09,4,5938955.5,6069123.0,6364876.5,6826933.5,7122527.0,6469950.5
0_2025-10,0,2025-10,5,6009386.0,6139393.0,6416461.0,6844378.0,7063723.5,6665093.5
0_2025-11,0,2025-11,6,5969300.0,6084289.0,6412925.0,6827057.0,7014423.5,6121853.0
0_2025-07,0,2025-07,1,5696750.0,5882592.0,6195162.0,6594596.0,6804963.0,6719252.5
0_2025-08,0,2025-08,2,5919300.5,6077973.5,6331216.5,6721386.5,6939589.0,6162875.5
0_2025-09,0,2025-09,3,5939556.0,6079637.0,6369163.5,6842499.0,7138623.5,6469950.5
0_2025-10,0,2025-10,4,6020130.0,6160807.0,6430268.5,6868644.0,7090092.0,6665093.5
0_2025-11,0,2025-11,5,5983737.5,6108958.5,6433998.0,6855719.0,7046136.0,6121853.0
0_2025-12,0,2025-12,6,5952076.0,6071421.0,6435428.0,6866221.0,7121563.0,6810397.0
0_2025-08,0,2025-08,1,5824874.5,5987710.5,6259407.0,6641388.5,6856249.0,6162875.5
0_2025-09,0,2025-09,2,5916964.0,6067485.0,6353057.0,6832633.0,7131723.5,6469950.5
0_2025-10,0,2025-10,3,6019326.0,6171168.0,6427994.0,6876378.0,7102334.5,6665093.5
0_2025-11,0,2025-11,4,5985193.0,6121719.0,6436588.0,6865612.0,7063999.5,6121853.0
0_2025-12,0,2025-12,5,5955199.0,6084968.0,6441525.0,6877853.5,7142396.0,6810397.0
0_2026-01,0,2026-01,6,6027345.0,6218051.0,6564402.0,6979072.0,7181464.5,6540338.0
0_2025-09,0,2025-09,1,5814035.5,5985056.0,6297080.0,6769756.5,7058807.5,6469950.5
0_2025-10,0,2025-10,2,6002387.0,6164662.5,6430471.0,6886524.0,7100242.0,6665093.5
0_2025-11,0,2025-11,3,6001065.0,6143587.0,6461706.0,6904246.0,7087280.0,6121853.0
0_2025-12,0,2025-12,4,5982128.5,6116986.0,6475611.0,6925883.0,7177438.5,6810397.0
0_2026-01,0,2026-01,5,6067948.0,6263748.5,6613238.0,7039480.0,7230945.0,6540338.0
0_2026-02,0,2026-02,6,5434741.5,5579845.0,5919904.5,6343751.5,6492121.0,6033125.0
0_2025-10,0,2025-10,1,5896392.0,6065090.0,6353863.0,6799825.0,7032515.0,6665093.5
0_2025-11,0,2025-11,2,5954960.0,6110794.0,6427301.0,6869941.0,7074456.0,6121853.0
0_2025-12,0,2025-12,3,5947763.5,6093609.0,6442514.5,6895527.0,7165763.5,6810397.0
0_2026-01,0,2026-01,4,6036094.5,6240602.0,6580109.5,7008125.0,7219913.0,6540338.0
0_2026-02,0,2026-02,5,5407779.5,5558632.0,5891608.5,6317188.0,6482086.5,6033125.0
0_2026-03,0,2026-03,6,6009099.5,6244198.0,6680334.5,7140591.0,7261434.5,6625352.0
1_2024-11,1,2024-11,1,5645829.0,5792794.0,6097358.5,6483527.0,6692597.0,5927124.0
1_2024-12,1,2024-12,2,5668834.0,5817935.0,6142034.0,6550544.0,6818260.0,6130003.0
1_2025-01,1,2025-01,3,5736603.0,5934749.0,6232412.0,6614247.0,6823822.0,6228253.0
1_2025-02,1,2025-02,4,5142708.5,5292351.0,5593735.0,5972814.0,6141144.0,5610243.5
1_2025-03,1,2025-03,5,5679548.5,5899986.5,6279628.5,6682271.5,6813255.0,5971834.0
1_2025-04,1,2025-04,6,5437992.0,5615757.0,5923931.5,6308127.5,6483137.5,6066461.0
1_2024-12,1,2024-12,1,5613604.5,5759670.5,6109285.0,6515827.5,6781362.0,6130003.0
1_2025-01,1,2025-01,2,5738293.5,5946068.0,6250859.0,6634653.0,6849752.5,6228253.0
1_2025-02,1,2025-02,3,5152797.0,5312279.5,5614220.0,5999685.5,6170868.0,5610243.5
1_2025-03,1,2025-03,4,5704655.0,5936866.0,6317501.0,6726677.0,6861750.0,5971834.0
1_2025-04,1,2025-04,5,5460104.0,5647013.5,5955000.0,6344629.0,6524141.0,6066461.0
1_2025-05,1,2025-05,6,5782891.5,5944361.0,6217992.0,6605088.5,6782849.5,6226234.0
1_2025-01,1,2025-01,1,5709259.0,5911104.0,6229649.0,6614152.5,6839804.0,6228253.0
1_2025-02,1,2025-02,2,5157763.0,5327271.5,5627820.0,6018092.0,6203989.0,5610243.5
1_2025-03,1,2025-03,3,5726458.0,5972050.5,6346910.5,6764284.0,6914993.5,5971834.0
1_2025-04,1,2025-04,4,5475988.0,5674297.0,5975258.0,6372651.0,6567715.0,6066461.0
1_2025-05,1,2025-05,5,5801877.5,5972876.0,6240519.0,6634931.5,6827630.0,6226234.0
1_2025-06,1,2025-06,6,5612213.0,5757737.0,6061146.5,6446675.0,6621372.5,6054341.0
1_2025-02,1,2025-02,1,5109680.5,5268919.0,5577621.5,5962751.5,6164098.0,5610243.5
1_2025-03,1,2025-03,2,5717269.0,5969619.0,6336224.0,6755491.0,6930997.5,5971834.0
1_2025-04,1,2025-04,3,5463745.0,5669683.0,5957340.0,6359391.5,6576113.0,6066461.0
1_2025-05,1,2025-05,4,5792396.0,5970393.0,6225266.0,6625055.0,6839276.0,6226234.0
1_2025-06,1,2025-06,5,5607563.5,5758385.0,6052303.0,6443639.0,6637323.5,6054341.0
1_2025-07,1,2025-07,6,5619159.0,5775065.5,6069812.0,6425971.0,6613408.5,6450008.0
1_2025-03,1,2025-03,1,5658534.0,5908184.5,6294420.0,6693848.0,6881357.0,5971834.0
1_2025-04,1,2025-04,2,5449860.5,5662987.5,5954091.5,6348278.5,6577192.0,6066461.0
1_2025-05,1,2025-05,3,5804335.0,5990532.0,6242608.0,6642060.0,6865513.5,6226234.0
1_2025-06,1,2025-06,4,5622396.5,5781276.0,6072510.0,6465102.5,6666365.0,6054341.0
1_2025-07,1,2025-07,5,5636914.0,5800450.0,6092772.0,6450143.5,6645260.0,6450008.0
1_2025-08,1,2025-08,6,5723842.5,5857602.0,6117855.5,6453749.0,6646305.5,5945121.0
1_2025-04,1,2025-04,1,5378570.5,5570078.5,5867302.0,6261646.0,6484052.5,6066461.0
1_2025-05,1,2025-05,2,5789463.5,5972950.5,6215573.0,6623431.5,6851653.5,6226234.0
1_2025-06,1,2025-06,3,5620697.0,5781838.0,6060667.0,6463684.5,6671828.5,6054341.0
1_2025-07,1,2025-07,4,5637839.0,5806627.0,6087202.5,6453158.5,6660353.5,6450008.0
1_2025-08,1,2025-08,5,5731643.0,5870055.5,6120919.0,6463592.0,6670658.0,5945121.0
1_2025-09,1,2025-09,6,5700859.0,5820809.5,6108125.5,6513516.5,6786201.0,6264615.0
1_2025-05,1,2025-05,1,5728184.0,5897292.0,6151179.0,6560910.0,6773948.0,6226234.0
1_2025-06,1,2025-06,2,5609569.5,5772852.0,6047411.0,6458613.5,6665577.0,6054341.0
1_2025-07,1,2025-07,3,5647277.0,5822347.5,6092830.0,6470105.0,6679786.5,6450008.0
1_2025-08,1,2025-08,4,5744897.0,5890451.0,6130798.0,6483218.0,6696811.0,5945121.0
1_2025-09,1,2025-09,5,5717710.5,5844639.0,6123821.0,6538355.0,6821083.0,6264615.0
1_2025-10,1,2025-10,6,5768735.0,5896398.0,6154911.0,6537731.5,6750036.0,6447222.5
1_2025-06,1,2025-06,1,5565114.0,5728047.5,6020164.0,6422534.0,6623994.0,6054341.0
1_2025-07,1,2025-07,2,5663166.0,5851320.5,6120009.0,6500968.5,6713308.5,6450008.0
1_2025-08,1,2025-08,3,5780388.0,5939301.0,6170026.5,6530970.0,6746979.0,5945121.0
1_2025-09,1,2025-09,4,5757194.0,5896651.0,6166091.0,6590698.0,6878916.0,6264615.0
1_2025-10,1,2025-10,5,5806948.0,5946799.0,6196964.0,6587248.0,6806053.0,6447222.5
1_2025-11,1,2025-11,6,5747314.0,5870022.0,6171091.5,6555844.0,6738960.0,5923897.5
1_2025-07,1,2025-07,1,5597561.5,5786737.0,6078878.0,6451681.5,6663676.5,6450008.0
1_2025-08,1,2025-08,2,5778321.5,5947230.5,6180415.0,6545654.5,6764845.0,5945121.0
1_2025-09,1,2025-09,3,5784529.5,5934352.5,6198572.0,6635830.0,6925619.0,6264615.0
1_2025-10,1,2025-10,4,5839887.0,5991395.0,6234653.0,6636399.5,6857720.0,6447222.5
1_2025-11,1,2025-11,5,5778360.0,5912384.0,6210779.0,6603507.5,6790318.5,5923897.5
1_2025-12,1,2025-12,6,5753286.0,5880292.0,6222037.0,6626850.0,6872569.0,6569356.0
1_2025-08,1,2025-08,1,5702555.0,5870061.0,6121888.0,6479268.0,6697411.0,5945121.0
1_2025-09,1,2025-09,2,5781088.5,5940298.0,6201392.0,6644949.0,6940118.5,6264615.0
1_2025-10,1,2025-10,3,5853609.0,6016646.0,6248087.5,6659782.0,6887003.0,6447222.5
1_2025-11,1,2025-11,4,5787929.0,5933922.5,6223141.0,6622617.0,6818429.5,5923897.5
1_2025-12,1,2025-12,5,5761324.0,5899457.5,6234320.5,6644062.0,6900448.0,6569356.0
1_2026-01,1,2026-01,6,5814401.5,6001694.0,6318049.5,6701436.0,6894580.0,6301964.0
1_2025-09,1,2025-09,1,5709395.5,5885414.5,6174894.5,6611876.0,6898217.0,6264615.0
1_2025-10,1,2025-10,2,5867391.5,6039157.5,6281797.0,6702574.0,6917091.0,6447222.5
1_2025-11,1,2025-11,3,5831705.5,5982311.0,6277826.0,6692705.5,6871415.5,5923897.5
1_2025-12,1,2025-12,4,5811895.5,5954568.5,6294732.0,6720374.0,6962127.0,6569356.0
1_2026-01,1,2026-01,5,5875746.0,6068457.0,6390714.0,6786990.5,6967627.0,6301964.0
1_2026-02,1,2026-02,6,5276919.5,5421717.0,5744240.0,6136893.5,6278215.0,5812101.0
1_2025-10,1,2025-10,1,5782875.0,5954477.5,6218472.0,6632755.0,6865834.5,6447222.5
1_2025-11,1,2025-11,2,5803820.0,5965362.0,6259061.0,6676124.5,6876509.0,5923897.5
1_2025-12,1,2025-12,3,5785561.5,5937675.5,6267603.0,6696325.5,6957978.5,6569356.0
1_2026-01,1,2026-01,4,5845341.5,6045796.0,6356814.5,6754576.0,6957507.5,6301964.0
1_2026-02,1,2026-02,5,5249994.0,5400327.0,5714183.5,6108795.5,6268971.5,5812101.0
1_2026-03,1,2026-03,6,5785909.0,6007369.0,6397763.5,6817012.0,6937293.0,6429839.5
2_2024-11,2,2024-11,1,3938571.5,4080565.75,4259476.5,4435148.5,4670964.5,4239986.0
2_2024-12,2,2024-12,2,3977150.5,4094845.25,4292601.5,4471238.0,4722064.5,4444213.5
2_2025-01,2,2025-01,3,4000686.5,4130521.0,4312584.5,4484002.0,4694065.0,4457176.0
2_2025-02,2,2025-02,4,3685471.5,3781371.0,3972882.0,4148507.0,4325080.5,4026987.75
2_2025-03,2,2025-03,5,4017279.5,4162290.0,4387777.0,4591637.0,4754912.5,4288088.5
2_2025-04,2,2025-04,6,3870091.25,3993322.0,4191596.0,4377303.0,4561047.5,4357140.5
2_2024-12,2,2024-12,1,3962812.5,4099624.25,4306255.0,4486269.0,4752075.0,4444213.5
2_2025-01,2,2025-01,2,4004030.0,4149405.25,4333573.5,4502788.0,4728653.0,4457176.0
2_2025-02,2,2025-02,3,3689790.0,3794933.0,3985864.75,4160726.25,4346810.5,4026987.75
2_2025-03,2,2025-03,4,4020813.25,4173061.25,4396627.5,4599627.0,4770528.5,4288088.5
2_2025-04,2,2025-04,5,3874057.25,4002243.5,4198649.5,4383473.0,4572188.0,4357140.5
2_2025-05,2,2025-05,6,4083485.5,4199614.5,4381780.5,4569659.5,4747382.0,4483078.0
2_2025-01,2,2025-01,1,4024024.0,4186486.5,4368770.0,4544982.0,4785018.0,4457176.0
2_2025-02,2,2025-02,2,3714015.75,3833994.75,4022431.75,4198929.5,4399098.0,4026987.75
2_2025-03,2,2025-03,3,4045398.5,4208366.5,4427047.5,4631990.0,4813803.0,4288088.5
2_2025-04,2,2025-04,4,3891832.0,4026938.0,4218251.5,4404614.0,4600065.5,4357140.5
2_2025-05,2,2025-05,5,4101344.75,4221527.0,4398603.0,4587903.5,4769564.0,4483078.0
2_2025-06,2,2025-06,6,4011988.25,4110444.75,4302405.0,4491110.5,4663233.5,4310639.5
2_2025-02,2,2025-02,1,3688059.25,3823274.75,4015732.0,4190261.0,4413633.5,4026987.75
2_2025-03,2,2025-03,2,4034833.75,4212723.5,4431875.5,4633090.0,4841053.0,4288088.5
2_2025-04,2,2025-04,3,3880624.5,4024788.0,4214178.0,4398594.5,4611547.5,4357140.5
2_2025-05,2,2025-05,4,4096247.5,4222674.5,4397168.5,4585926.5,4779973.5,4483078.0
2_2025-06,2,2025-06,5,4008760.25,4112052.25,4301453.0,4489950.0,4670849.0,4310639.5
2_2025-07,2,2025-07,6,4026031.75,4141024.5,4332511.5,4505735.0,4681502.5,4633227.0
2_2025-03,2,2025-03,1,4008446.75,4205819.0,4428715.5,4618166.5,4852141.0,4288088.5
2_2025-04,2,2025-04,2,3868755.5,4026561.5,4218114.5,4392298.5,4626961.5,4357140.5
2_2025-05,2,2025-05,3,4094478.25,4229139.0,4403711.0,4586066.0,4795145.5,4483078.0
2_2025-06,2,2025-06,4,4007422.5,4115995.5,4304896.0,4488948.0,4679659.0,4310639.5
2_2025-07,2,2025-07,5,4025624.75,4144185.0,4334516.0,4504132.5,4687095.5,4633227.0
2_2025-08,2,2025-08,6,4132239.0,4238543.0,4420053.0,4580122.0,4758478.0,4259614.5
2_2025-04,2,2025-04,1,3832872.5,4001926.75,4189334.0,4371300.0,4617858.5,4357140.5
2_2025-05,2,2025-05,2,4082609.25,4231132.0,4397739.0,4585817.0,4810861.0,4483078.0
2_2025-06,2,2025-06,3,4000854.25,4120406.0,4301391.5,4490485.0,4692172.0,4310639.5
2_2025-07,2,2025-07,4,4015958.0,4144469.5,4327548.0,4500740.5,4691849.5,4633227.0
2_2025-08,2,2025-08,5,4121207.5,4235589.0,4410608.0,4573217.0,4758110.5,4259614.5
2_2025-09,2,2025-09,6,4071446.5,4173184.5,4361514.0,4561926.5,4782527.0,4481471.0
2_2025-05,2,2025-05,1,4065320.0,4225357.5,4382520.0,4579803.0,4811003.5,4483078.0
2_2025-06,2,2025-06,2,3997296.0,4128461.5,4300325.0,4493749.5,4706885.5,4310639.5
2_2025-07,2,2025-07,3,4016452.0,4152825.5,4325806.5,4502762.5,4702322.5,4633227.0
2_2025-08,2,2025-08,4,4118732.25,4238781.5,4404198.0,4569437.5,4760226.0,4259614.5
2_2025-09,2,2025-09,5,4065060.25,4170896.75,4350310.5,4552256.5,4777667.5,4481471.0
2_2025-10,2,2025-10,6,4101423.0,4200864.5,4366933.0,4548208.0,4737635.5,4592184.5
2_2025-06,2,2025-06,1,3964026.0,4115657.75,4288468.5,4481137.5,4711583.5,4310639.5
2_2025-07,2,2025-07,2,4012967.75,4168439.25,4337634.0,4514819.5,4731842.0,4633227.0
2_2025-08,2,2025-08,3,4123641.25,4257336.0,4416117.5,4583001.5,4786446.5,4259614.5
2_2025-09,2,2025-09,4,4068884.5,4184782.0,4357415.0,4561169.5,4795840.5,4481471.0
2_2025-10,2,2025-10,5,4104342.0,4211819.5,4371637.5,4553802.5,4750416.5,4592184.5
2_2025-11,2,2025-11,6,4065362.75,4155507.75,4336446.5,4522891.0,4696640.0,4211631.0
2_2025-07,2,2025-07,1,3964755.5,4139847.75,4316369.5,4489847.0,4729045.0,4633227.0
2_2025-08,2,2025-08,2,4107537.25,4257900.5,4416640.0,4582971.0,4806674.0,4259614.5
2_2025-09,2,2025-09,3,4067519.0,4193771.25,4362878.5,4568984.0,4817674.5,4481471.0
2_2025-10,2,2025-10,4,4103144.5,4218867.0,4374302.5,4558034.5,4765035.5,4592184.5
2_2025-11,2,2025-11,5,4063928.5,4160468.5,4337845.0,4525096.0,4707209.0,4211631.0
2_2025-12,2,2025-12,6,4089986.25,4177835.5,4384280.0,4573117.0,4785629.5,4733151.0
2_2025-08,2,2025-08,1,4051421.5,4224697.0,4390384.5,4554501.5,4794578.5,4259614.5
2_2025-09,2,2025-09,2,4050846.0,4194375.0,4362637.5,4570392.0,4835230.0,4481471.0
2_2025-10,2,2025-10,3,4096009.25,4223754.0,4374381.5,4560713.0,4779107.5,4592184.5
2_2025-11,2,2025-11,4,4054192.75,4159690.75,4332586.0,4521463.5,4712019.0,4211631.0
2_2025-12,2,2025-12,5,4078309.25,4173160.75,4375437.5,4565347.0,4784844.5,4733151.0
2_2026-01,2,2026-01,6,4113519.25,4230841.5,4423570.0,4606396.0,4793403.5,4464697.5
2_2025-09,2,2025-09,1,4009815.5,4180274.75,4355180.0,4552152.5,4840069.5,4481471.0
2_2025-10,2,2025-10,2,4097326.0,4239246.5,4390962.5,4570644.5,4804845.5,4592184.5
2_2025-11,2,2025-11,3,4071163.0,4181825.75,4353481.5,4538550.0,4737238.0,4211631.0
2_2025-12,2,2025-12,4,4093990.25,4191572.0,4392185.5,4578266.0,4802775.0,4733151.0
2_2026-01,2,2026-01,5,4127859.0,4247076.5,4438292.0,4616920.5,4807508.5,4464697.5
2_2026-02,2,2026-02,6,3807105.5,3896682.25,4097200.75,4280382.5,4443442.0,4140846.75
2_2025-10,2,2025-10,1,4023824.5,4189006.5,4356409.5,4537204.0,4798704.5,4592184.5
2_2025-11,2,2025-11,2,4028670.25,4158881.5,4335810.0,4524103.5,4746368.0,4211631.0
2_2025-12,2,2025-12,3,4052380.0,4162222.5,4362958.0,4553268.0,4794363.5,4733151.0
2_2026-01,2,2026-01,4,4083859.25,4211663.0,4400759.5,4583040.5,4787345.5,4464697.5
2_2026-02,2,2026-02,5,3769295.0,3865016.0,4063583.5,4249730.0,4423502.5,4140846.75
2_2026-03,2,2026-03,6,4102494.75,4248494.5,4480727.5,4695529.0,4855914.0,4586766.0
3_2024-11,3,2024-11,1,3712393.75,3855580.5,4025885.75,4179621.0,4420145.5,4130446.25
3_2024-12,3,2024-12,2,3753082.0,3868091.5,4049683.25,4203176.5,4458974.5,4277656.5
3_2025-01,3,2025-01,3,3788608.25,3919237.5,4094861.0,4246610.5,4463314.0,4322878.5
3_2025-02,3,2025-02,4,3503432.0,3600358.5,3783318.75,3937504.75,4121097.5,3910031.25
3_2025-03,3,2025-03,5,3816378.75,3961399.5,4181259.5,4365879.5,4538212.0,4173399.5
3_2025-04,3,2025-04,6,3664764.75,3788489.0,3981966.5,4146944.5,4337894.5,4173944.75
3_2024-12,3,2024-12,1,3730035.0,3865126.75,4054718.75,4208848.5,4479937.0,4277656.5
3_2025-01,3,2025-01,2,3785390.5,3931647.5,4109335.5,4258497.5,4490421.0,4322878.5
3_2025-02,3,2025-02,3,3504471.25,3610842.75,3793163.5,3946264.0,4139216.0,3910031.25
3_2025-03,3,2025-03,4,3817408.75,3970007.25,4187684.5,4371379.0,4551453.5,4173399.5
3_2025-04,3,2025-04,5,3666544.0,3795874.0,3987465.25,4151348.75,4347378.5,4173944.75
3_2025-05,3,2025-05,6,3866999.5,3986358.75,4165923.5,4334301.0,4520653.0,4377248.5
3_2025-01,3,2025-01,1,3795685.75,3960379.5,4136430.25,4290964.0,4536403.5,4322878.5
3_2025-02,3,2025-02,2,3523274.25,3643910.25,3823996.75,3977670.0,4183585.0,3910031.25
3_2025-03,3,2025-03,3,3838293.5,4001037.5,4213929.0,4398636.5,4588988.5,4173399.5
3_2025-04,3,2025-04,4,3683212.25,3819153.0,4005855.75,4170511.0,4372813.5,4173944.75
3_2025-05,3,2025-05,5,3884830.75,4008244.25,4183018.5,4352169.5,4541858.0,4377248.5
3_2025-06,3,2025-06,6,3789222.5,3887632.75,4074138.0,4241308.5,4419715.5,4197604.5
3_2025-02,3,2025-02,1,3488658.75,3625511.0,3808667.0,3959903.5,4188826.75,3910031.25
3_2025-03,3,2025-03,2,3820147.5,3997460.0,4210739.5,4390929.0,4606892.5,4173399.5
3_2025-04,3,2025-04,3,3667474.5,3811639.25,3996225.0,4158596.0,4378075.5,4173944.75
3_2025-05,3,2025-05,4,3876126.75,4005344.0,4177401.25,4345641.5,4547696.0,4377248.5
3_2025-06,3,2025-06,5,3782492.75,3885764.5,4069668.5,4236134.5,4423224.0,4197604.5
3_2025-07,3,2025-07,6,3807566.5,3923508.25,4108034.75,4260666.5,4442921.0,4488096.0
3_2025-03,3,2025-03,1,3789248.0,3986883.5,4203305.0,4372317.0,4613923.0,4173399.5
3_2025-04,3,2025-04,2,3652713.0,3810163.75,3996705.25,4149342.0,4389827.5,4173944.75
3_2025-05,3,2025-05,3,3871501.5,4008741.25,4180681.25,4342787.0,4559612.5,4377248.5
3_2025-06,3,2025-06,4,3778768.25,3887503.0,4070763.0,4232811.0,4429623.5,4197604.5
3_2025-07,3,2025-07,5,3804383.25,3924279.0,4107639.0,4256597.0,4445866.5,4488096.0
3_2025-08,3,2025-08,6,3926323.0,4033883.5,4210362.0,4350642.5,4534128.5,4136063.25
3_2025-04,3,2025-04,1,3609314.0,3778400.5,3960995.25,4120374.5,4371658.5,4173944.75
3_2025-05,3,2025-05,2,3852654.75,4002560.25,4166809.75,4333801.0,4564986.0,4377248.5
3_2025-06,3,2025-06,3,3768141.5,3886654.0,4062219.5,4228619.0,4435508.0,4197604.5
3_2025-07,3,2025-07,4,3792639.0,3921563.0,4098025.5,4249941.0,4446574.5,4488096.0
3_2025-08,3,2025-08,5,3913646.25,4028743.25,4199246.0,4341470.0,4530631.5,4136063.25
3_2025-09,3,2025-09,6,3852379.25,3955729.0,4136457.75,4315600.0,4538177.5,4334077.5
3_2025-05,3,2025-05,1,3827718.25,3990695.0,4145726.75,4321567.5,4559573.5,4377248.5
3_2025-06,3,2025-06,2,3758684.25,3889142.0,4055364.5,4226397.5,4444840.5,4197604.5
3_2025-07,3,2025-07,3,3787456.0,3925125.0,4091410.25,4247125.0,4452621.5,4488096.0
3_2025-08,3,2025-08,4,3905883.0,4027729.0,4188639.0,4333536.0,4529016.0,4136063.25
3_2025-09,3,2025-09,5,3841684.5,3950217.5,4122221.75,4303028.5,4530433.0,4334077.5
3_2025-10,3,2025-10,6,3879444.0,3980045.5,4140448.0,4302117.5,4494979.5,4454426.5
3_2025-06,3,2025-06,1,3720457.0,3872151.25,4039138.0,4208507.0,4444832.0,4197604.5
3_2025-07,3,2025-07,2,3778418.75,3934261.75,4096646.0,4252106.0,4474732.0,4488096.0
3_2025-08,3,2025-08,3,3906557.5,4041823.75,4196343.5,4342054.0,4550160.0,4136063.25
3_2025-09,3,2025-09,4,3842992.75,3961399.5,4126820.0,4308880.0,4545593.0,4334077.5
3_2025-10,3,2025-10,5,3881320.25,3990033.0,4144691.0,4306756.0,4506607.5,4454426.5
3_2025-11,3,2025-11,6,3853845.25,3943487.5,4114979.0,4280925.5,4460161.0,4135341.5
3_2025-07,3,2025-07,1,3725683.5,3901523.75,4070514.75,4222538.0,4467926.0,4488096.0
3_2025-08,3,2025-08,2,3886372.5,4037871.0,4191927.75,4337423.0,4565978.5,4136063.25
3_2025-09,3,2025-09,3,3838073.75,3966798.0,4128430.0,4312958.5,4564276.5,4334077.5
3_2025-10,3,2025-10,4,3877398.5,3994529.5,4144801.5,4308477.5,4519278.0,4454426.5
